iteration,l1_loss,ssim,total_loss,ema_loss,num_gaussians
129600,0.0259361,0.8864824,0.0609687,0.1037131,2705010
129700,0.0688077,0.7557806,0.1389724,0.1344238,2705010
129800,0.0757624,0.6183455,0.1981192,0.1802251,2705010
129900,0.0639141,0.8045629,0.1165233,0.1039638,2705010
130000,0.0666305,0.7353899,0.1458223,0.1585805,2705010
130100,0.0468247,0.8480998,0.0888549,0.1284460,2705010
130200,0.0335749,0.8418568,0.0834022,0.1067489,2705010
130300,0.0626731,0.7831404,0.1243477,0.1125873,2705010
130400,0.0595311,0.8255446,0.1055008,0.0836226,2705010
130500,0.0469152,0.7995786,0.1083177,0.1074552,2705010
130600,0.0840103,0.7593279,0.1466750,0.1395508,2705010
130700,0.0621100,0.8194125,0.1095010,0.1215622,2705010
130800,0.0659878,0.7851561,0.1255302,0.1215167,2716609
130900,0.0498201,0.8695750,0.0820621,0.1103742,2716609
131000,0.0351333,0.8055710,0.0988516,0.1304684,2716609
131100,0.0643834,0.7446944,0.1407523,0.1327408,2716609
131200,0.0434225,0.8547918,0.0841368,0.1198639,2716609
131300,0.0547752,0.8681440,0.0856075,0.1288941,2716609
131400,0.0567424,0.8108321,0.1097126,0.1014276,2716609
131500,0.0458042,0.8460647,0.0890566,0.1384211,2716609
131600,0.0542772,0.8475505,0.0935461,0.1218612,2716609
131700,0.0467347,0.8418840,0.0912872,0.1222909,2716609
131800,0.0576593,0.8185024,0.1071946,0.1395480,2716609
131900,0.0602104,0.7791336,0.1244728,0.1270559,2716609
132000,0.0765781,0.6786876,0.1744718,0.1679381,2716609
132100,0.0593377,0.7318591,0.1428590,0.1581680,2716609
132200,0.0911073,0.6811123,0.1822194,0.1439893,2716609
132300,0.0798964,0.6607883,0.1836225,0.1486690,2716609
132400,0.0434175,0.8220023,0.0972496,0.1262097,2716609
132500,0.0542032,0.8145674,0.1066950,0.1459761,2716609
132600,0.0753071,0.7283797,0.1538324,0.1385602,2716609
132700,0.0547191,0.8386844,0.0973577,0.1225115,2716609
132800,0.0470916,0.7876526,0.1131939,0.1242734,2716609
132900,0.0600915,0.7852395,0.1219591,0.1471217,2716609
133000,0.0489751,0.8670090,0.0825815,0.1068549,2721698
133100,0.0494395,0.7658610,0.1233193,0.1215329,2721698
133200,0.0226426,0.9419213,0.0368170,0.0901657,2721698
133300,0.0760239,0.5693003,0.2178942,0.1815602,2721698
133400,0.0776341,0.6777279,0.1754893,0.1451784,2721698
133500,0.0410542,0.8640135,0.0790271,0.1139764,2721698
133600,0.0491020,0.8260106,0.0990570,0.1080202,2721698
133700,0.0423817,0.8852117,0.0713443,0.1016109,2721698
133800,0.0654713,0.6860241,0.1648732,0.1399590,2721698
133900,0.0497052,0.7660576,0.1234001,0.1250327,2721698
134000,0.0686205,0.7187992,0.1536526,0.1273743,2721698
134100,0.0577350,0.7371575,0.1397780,0.1556367,2721698
134200,0.0442728,0.8317256,0.0938734,0.0918297,2721698
134300,0.0891194,0.7868510,0.1387312,0.1268170,2721698
134400,0.0663276,0.7285519,0.1483758,0.1243026,2721698
134500,0.0596361,0.6906033,0.1595403,0.1613454,2721698
134600,0.0616104,0.7630937,0.1317287,0.1296086,2721698
134700,0.0456081,0.8413960,0.0908064,0.1161868,2721698
134800,0.0507061,0.8560693,0.0879959,0.1191310,2721698
134900,0.0570198,0.8256981,0.1039327,0.1195601,2721698
135000,0.0361291,0.7954539,0.1034959,0.1302075,2721698
135100,0.0261847,0.8723953,0.0667527,0.0847891,2721698
135200,0.0577722,0.7815659,0.1220370,0.1133817,2724083
135300,0.0475149,0.8728485,0.0793696,0.1073671,2724083
135400,0.0464994,0.8290291,0.0962880,0.1136236,2724083
135500,0.0362217,0.8622385,0.0768376,0.1039022,2724083
135600,0.0532082,0.8277522,0.1008240,0.1035814,2724083
135700,0.0640183,0.5747234,0.2085216,0.1796584,2724083
135800,0.0769650,0.6735505,0.1767588,0.1404182,2724083
135900,0.0508621,0.6923531,0.1535760,0.1225192,2724083
136000,0.0763196,0.6801097,0.1737479,0.1547474,2724083
136100,0.0385164,0.8862496,0.0686100,0.0828707,2724083
136200,0.0179989,0.9010222,0.0503905,0.0853783,2724083
136300,0.0649992,0.7623891,0.1340439,0.1262268,2724083
136400,0.0625527,0.8430604,0.1003075,0.1087544,2724083
136500,0.0510809,0.7843218,0.1169198,0.1359942,2724083
136600,0.0633323,0.7338766,0.1444488,0.1338167,2724083
136700,0.0687875,0.6928652,0.1641265,0.1613900,2724083
136800,0.0623618,0.6878057,0.1622948,0.1263958,2724083
136900,0.0529243,0.7575509,0.1287342,0.1280411,2724083
137000,0.0665842,0.7907602,0.1236465,0.1162255,2724083
137100,0.0436251,0.8786533,0.0747137,0.1044943,2724083
137200,0.0623399,0.7373751,0.1424539,0.1454875,2724083
137300,0.0506933,0.8666819,0.0837432,0.1202255,2724083
137400,0.0671516,0.6002898,0.2001750,0.1570153,2721821
137500,0.0662215,0.7689635,0.1321475,0.1307731,2721821
137600,0.0505893,0.6176094,0.1833099,0.1434809,2721821
137700,0.0337006,0.7984620,0.1008355,0.1077502,2721821
137800,0.0425733,0.8041995,0.1038642,0.1058146,2721821
137900,0.0331899,0.8461157,0.0814677,0.1210994,2721821
138000,0.0329221,0.8884146,0.0643875,0.0955419,2721821
138100,0.0666788,0.7155956,0.1537690,0.1408800,2721821
138200,0.0597367,0.8100090,0.1118384,0.1285359,2721821
138300,0.0460421,0.7012128,0.1471402,0.1649981,2721821
138400,0.0600476,0.6249264,0.1860580,0.1468106,2721821
138500,0.0547518,0.7361609,0.1383867,0.1203569,2721821
138600,0.0745667,0.7089010,0.1611796,0.1469561,2721821
138700,0.0494490,0.7921129,0.1128242,0.1192687,2721821
138800,0.0388411,0.7966184,0.1046573,0.1249923,2721821
138900,0.0400842,0.8657298,0.0777586,0.1116122,2721821
139000,0.0555545,0.8561866,0.0908581,0.1093662,2721821
139100,0.0600677,0.6641704,0.1703725,0.1646965,2721821
139200,0.0760117,0.6622388,0.1807115,0.1427986,2721821
139300,0.0617656,0.7886732,0.1215901,0.1227496,2721821
139400,0.0518248,0.7815440,0.1184773,0.1161963,2721821
139500,0.0545412,0.7374512,0.1377442,0.1341123,2721821
139600,0.0446123,0.8401914,0.0906908,0.1517870,2721821
139700,0.0597947,0.7859219,0.1215080,0.1253495,2728713
139800,0.0634376,0.7331938,0.1447850,0.1574083,2728713
139900,0.0470620,0.8698328,0.0803041,0.1355457,2728713
140000,0.0471258,0.7562733,0.1257661,0.1151194,2728713
140100,0.0628665,0.7938281,0.1201887,0.1249947,2728713
140200,0.0635919,0.8264104,0.1075909,0.1117002,2728713
140300,0.0677478,0.7100255,0.1566385,0.1417855,2728713
140400,0.0513095,0.8651456,0.0847275,0.0949695,2728713
140500,0.0627541,0.7828506,0.1245122,0.1093463,2728713
140600,0.0623191,0.7537113,0.1359069,0.1311819,2728713
140700,0.0849728,0.8960474,0.0925648,0.1142539,2728713
140800,0.0643114,0.7967592,0.1198831,0.1161144,2728713
140900,0.0802800,0.7401729,0.1520989,0.1281526,2728713
141000,0.0595582,0.7049402,0.1537589,0.1356577,2728713
141100,0.0525351,0.8069541,0.1087394,0.1272028,2728713
141200,0.0325548,0.8523728,0.0785838,0.1029201,2728713
141300,0.0683063,0.5931755,0.2037136,0.1685795,2728713
141400,0.0336835,0.8692620,0.0725053,0.1055518,2728713
141500,0.0575927,0.8008988,0.1141961,0.1394704,2728713
141600,0.0389000,0.8094946,0.0995421,0.1200374,2728713
141700,0.0515936,0.7961419,0.1124994,0.1148408,2728713
141800,0.0707109,0.7649481,0.1364473,0.1394223,2728713
141900,0.0585746,0.7914701,0.1185567,0.1182292,2728362
142000,0.0480563,0.8000036,0.1088323,0.1180778,2728362
142100,0.0632920,0.7350402,0.1439592,0.1259664,2728362
142200,0.0419228,0.7660499,0.1187337,0.1263256,2728362
142300,0.0601711,0.7739696,0.1265148,0.1194751,2728362
142400,0.0633635,0.7663959,0.1314597,0.1135492,2728362
142500,0.0808862,0.7038864,0.1669772,0.1210131,2728362
142600,0.0551957,0.7755625,0.1228924,0.1252341,2728362
142700,0.0699804,0.7800612,0.1299638,0.1340172,2728362
142800,0.0639198,0.7769312,0.1275794,0.1142555,2728362
142900,0.0668303,0.8304457,0.1079199,0.1093894,2728362
143000,0.0526674,0.7475717,0.1325718,0.1154695,2728362
143100,0.0677341,0.7303821,0.1484876,0.1353986,2728362
143200,0.0293098,0.8852627,0.0634808,0.1043339,2728362
143300,0.0443312,0.7200601,0.1385747,0.1285682,2728362
143400,0.1026261,0.7680846,0.1543418,0.1354740,2728362
143500,0.0715474,0.7186000,0.1554884,0.1277194,2728362
143600,0.0673164,0.7248294,0.1504581,0.1314880,2728362
143700,0.0461759,0.7838328,0.1141724,0.1187757,2728362
143800,0.0401279,0.7830493,0.1108570,0.1240997,2728362
143900,0.0454227,0.8846271,0.0734028,0.0968878,2728362
144000,0.0436585,0.8071094,0.1033513,0.1286886,2728362
144100,0.0463505,0.8081841,0.1045367,0.1261017,2739214
144200,0.0649590,0.6622098,0.1740915,0.1479040,2739214
144300,0.0630305,0.7768252,0.1270882,0.1237984,2739214
144400,0.0869421,0.6537490,0.1906657,0.1516632,2739214
144500,0.0473353,0.7233797,0.1390493,0.1396976,2739214
144600,0.0845201,0.5961027,0.2122710,0.1513305,2739214
144700,0.0563155,0.7977220,0.1147005,0.1284521,2739214
144800,0.0359721,0.8397602,0.0856792,0.1166035,2739214
144900,0.0551077,0.6592708,0.1693563,0.1258311,2739214
145000,0.0685277,0.6104120,0.1969518,0.1549509,2739214
145100,0.0601631,0.8497664,0.0961913,0.1005273,2739214
145200,0.0532733,0.7435893,0.1345282,0.1196760,2739214
145300,0.0759374,0.6168009,0.1988421,0.1734882,2739214
145400,0.0423917,0.8068883,0.1026797,0.0950941,2739214
145500,0.0531418,0.7753500,0.1217451,0.1135784,2739214
145600,0.0338868,0.8678801,0.0731800,0.0956237,2739214
145700,0.0593252,0.8269620,0.1048103,0.1307179,2739214
145800,0.0356864,0.7419394,0.1246360,0.1117843,2739214
145900,0.0799943,0.6678081,0.1808734,0.1557418,2739214
146000,0.0618390,0.7805748,0.1248735,0.1215965,2739214
146100,0.0246191,0.9117377,0.0500764,0.0961477,2739214
146200,0.0554280,0.8802207,0.0811685,0.1171914,2739214
146300,0.0653467,0.6180889,0.1919724,0.1587396,2739640
146400,0.0833590,0.7209313,0.1616429,0.1463060,2739640
146500,0.0452254,0.8888974,0.0715763,0.1191134,2739640
146600,0.0605995,0.8160328,0.1099466,0.1268603,2739640
146700,0.0517383,0.8229847,0.1018491,0.1315237,2739640
146800,0.0489674,0.7941271,0.1117296,0.1146475,2739640
146900,0.0862652,0.7382091,0.1564755,0.1497227,2739640
147000,0.0628062,0.7643863,0.1319292,0.1142421,2739640
147100,0.0281346,0.8760277,0.0664697,0.0921001,2739640
147200,0.0503714,0.8623031,0.0853016,0.0921829,2739640
147300,0.0671659,0.7733650,0.1309535,0.1150589,2739640
147400,0.0667153,0.7858095,0.1257053,0.1114607,2739640
147500,0.1248076,0.6526126,0.2138395,0.1659715,2739640
147600,0.0656851,0.7250390,0.1493954,0.1167202,2739640
147700,0.0616486,0.7678157,0.1298628,0.1392016,2739640
147800,0.0446311,0.7936915,0.1093021,0.1140857,2739640
147900,0.0453610,0.7612305,0.1227244,0.1032263,2739640
148000,0.0384445,0.8795826,0.0712336,0.0968100,2739640
148100,0.0456165,0.6992834,0.1476565,0.1371899,2739640
148200,0.0592166,0.7706634,0.1272646,0.1323628,2739640
148300,0.0659351,0.7149425,0.1535841,0.1587367,2739640
148400,0.0754063,0.6355548,0.1910218,0.1485739,2739640
148500,0.0483161,0.8697952,0.0810716,0.1179683,2740388
148600,0.0517364,0.8085371,0.1076270,0.1465388,2740388
148700,0.0523363,0.8281891,0.1001261,0.0925984,2740388
148800,0.0405317,0.8632784,0.0790077,0.1139499,2740388
148900,0.0731003,0.6824889,0.1708646,0.1724625,2740388
149000,0.0656831,0.6880352,0.1641958,0.1250919,2740388
149100,0.0388755,0.8630151,0.0781193,0.1129692,2740388
149200,0.0599587,0.8161379,0.1095201,0.1293818,2740388
149300,0.0625863,0.8092512,0.1138513,0.0966554,2740388
149400,0.0298084,0.8321905,0.0850088,0.1135034,2740388
149500,0.0413112,0.7659988,0.1183872,0.1052814,2740388
149600,0.0572215,0.6891211,0.1586845,0.1497298,2740388
149700,0.0565117,0.7966531,0.1152458,0.1100093,2740388
149800,0.0560804,0.8677331,0.0865550,0.1304203,2740388
149900,0.0717366,0.7002681,0.1629347,0.1258575,2740388
150000,0.0668544,0.6387569,0.1846099,0.1449337,2740388
150100,0.0572995,0.7743602,0.1246357,0.1254237,2740388
150200,0.0586251,0.6339089,0.1816115,0.1541719,2740388
150300,0.0607810,0.8006911,0.1161922,0.1398971,2740388
150400,0.0277777,0.8311914,0.0841901,0.1110318,2740388
150500,0.0346519,0.9380090,0.0455875,0.0990634,2740388
150600,0.0175290,0.9243149,0.0407914,0.0914800,2740388
150700,0.0387222,0.7810611,0.1108089,0.1216595,2733957
150800,0.0514957,0.8873234,0.0759680,0.1183264,2733957
150900,0.0530966,0.7380666,0.1366313,0.1417341,2733957
151000,0.0338356,0.7478359,0.1211670,0.1353984,2733957
151100,0.0731565,0.6545664,0.1820673,0.1403891,2733957
151200,0.0606450,0.7972873,0.1174721,0.1274464,2733957
151300,0.0750969,0.6735055,0.1756559,0.1619530,2733957
151400,0.0767628,0.7049984,0.1640583,0.1465087,2733957
151500,0.0533889,0.8222993,0.1031136,0.1146399,2733957
151600,0.0636343,0.7674972,0.1311817,0.1204804,2733957
151700,0.0411200,0.8830218,0.0714632,0.1057662,2733957
151800,0.0608042,0.6502154,0.1763964,0.1476898,2733957
151900,0.0833265,0.6945891,0.1721602,0.1291296,2733957
152000,0.0347154,0.7163800,0.1342772,0.1464137,2733957
152100,0.0581240,0.7650223,0.1288655,0.1324843,2733957
152200,0.0316274,0.8219794,0.0901847,0.1051535,2733957
152300,0.0992544,0.7010999,0.1791127,0.1411934,2733957
152400,0.0456367,0.8060668,0.1049553,0.0988523,2733957
152500,0.0524041,0.6713377,0.1629074,0.1415129,2733957
152600,0.0242437,0.9262248,0.0440563,0.0877317,2733957
152700,0.0476540,0.8204476,0.1004134,0.1497475,2733957
152800,0.0435261,0.7832540,0.1128140,0.1137456,2733957
152900,0.0544501,0.8346910,0.0987936,0.1173824,2733957
153000,0.0619981,0.6763040,0.1666772,0.1454040,2726169
153100,0.0752386,0.5804821,0.2129503,0.1590170,2726169
153200,0.0711845,0.8153343,0.1165770,0.1129073,2726169
153300,0.0386534,0.8548531,0.0812508,0.1229742,2726169
153400,0.0531521,0.8045012,0.1100908,0.1194425,2726169
153500,0.0922180,0.7033473,0.1739919,0.1506476,2726169
153600,0.0690683,0.6608748,0.1770911,0.1355693,2726169
153700,0.0523386,0.7580689,0.1281756,0.1453610,2726169
153800,0.0422796,0.8513299,0.0848358,0.0902005,2726169
153900,0.0413333,0.8310815,0.0923674,0.1022933,2726169
154000,0.0371588,0.8608232,0.0779660,0.1167110,2726169
154100,0.0436845,0.7629821,0.1210179,0.1167984,2726169
154200,0.0787431,0.5118675,0.2424989,0.1554880,2726169
154300,0.0714358,0.6500090,0.1828579,0.1500942,2726169
154400,0.0314113,0.8541820,0.0771740,0.1019130,2726169
154500,0.0360649,0.8514411,0.0810625,0.1253664,2726169
154600,0.0572691,0.7260972,0.1439226,0.1544282,2726169
154700,0.0664213,0.6381809,0.1845804,0.1564779,2726169
154800,0.0578315,0.8402560,0.0985965,0.1176562,2726169
154900,0.0610406,0.7958481,0.1182851,0.1373240,2726169
155000,0.0415879,0.8436791,0.0874811,0.1056537,2726169
155100,0.0543991,0.7987935,0.1131221,0.1191672,2726169
155200,0.0616957,0.8294545,0.1052356,0.1061486,2749632
155300,0.0495083,0.8593347,0.0859711,0.0957562,2749632
155400,0.0414184,0.8539952,0.0832530,0.1147894,2749632
155500,0.0695728,0.7960693,0.1233160,0.1319580,2749632
155600,0.0545650,0.6602008,0.1686587,0.1340918,2749632
155700,0.0623246,0.7283988,0.1460352,0.1377022,2749632
155800,0.0627941,0.8598256,0.0937462,0.1364604,2749632
155900,0.0255541,0.8047602,0.0934284,0.0996332,2749632
156000,0.0697536,0.7477161,0.1427658,0.1307377,2749632
156100,0.0397366,0.8176671,0.0967751,0.1092323,2749632
156200,0.0244393,0.8548163,0.0727370,0.1020501,2749632
156300,0.0664507,0.7582160,0.1365840,0.1236460,2749632
156400,0.0531128,0.8031209,0.1106193,0.1175584,2749632
156500,0.0650790,0.7330605,0.1458232,0.1545252,2749632
156600,0.0587414,0.8383054,0.0999227,0.1363316,2749632
156700,0.0673286,0.8173724,0.1134482,0.1296698,2749632
156800,0.0606611,0.6779028,0.1652355,0.1456661,2749632
156900,0.0399753,0.8602324,0.0798922,0.1262550,2749632
157000,0.0463536,0.8491092,0.0881685,0.1044527,2749632
157100,0.0623697,0.8028332,0.1162886,0.1613530,2749632
157200,0.0435921,0.7531158,0.1249089,0.1143373,2749632
157300,0.0552981,0.7682502,0.1258788,0.1417889,2749632
157400,0.0337712,0.8468316,0.0815301,0.1167498,2753101
157500,0.0539149,0.8218846,0.1035951,0.1289466,2753101
157600,0.0846077,0.7483244,0.1514349,0.1426066,2753101
157700,0.0615579,0.8222390,0.1080391,0.1153502,2753101
157800,0.0604515,0.7719470,0.1274921,0.1176609,2753101
157900,0.0557851,0.8166136,0.1068256,0.1022733,2753101
158000,0.0611924,0.7556179,0.1344683,0.1138935,2753101
158100,0.0542961,0.8436259,0.0951273,0.0899685,2753101
158200,0.0751751,0.5690715,0.2174764,0.1653711,2753101
158300,0.0661669,0.6643645,0.1739544,0.1403669,2753101
158400,0.0321224,0.9126373,0.0542185,0.0928505,2753101
158500,0.0571888,0.7886387,0.1188578,0.1112581,2753101
158600,0.0916757,0.6895046,0.1792036,0.1520215,2753101
158700,0.0488805,0.8488916,0.0897717,0.1057994,2753101
158800,0.0539166,0.6856774,0.1580790,0.1342489,2753101
158900,0.0615713,0.6357864,0.1826282,0.1374170,2753101
159000,0.0411852,0.8466389,0.0860555,0.1090791,2753101
159100,0.0466751,0.8769596,0.0772212,0.1078005,2753101
159200,0.0228963,0.9202304,0.0456456,0.0873722,2753101
159300,0.0735223,0.6912198,0.1676255,0.1444133,2753101
159400,0.0519188,0.7806956,0.1188730,0.0994072,2753101
159500,0.0435815,0.8749919,0.0761522,0.0949265,2753101
159600,0.0385566,0.8883177,0.0678069,0.0922115,2768102
159700,0.0807128,0.6219596,0.1996439,0.1700870,2768102
159800,0.0695138,0.7232162,0.1524218,0.1409887,2768102
159900,0.0320323,0.8859187,0.0648519,0.1041469,2768102
160000,0.0535970,0.6430542,0.1749365,0.1357143,2768102
160100,0.0498037,0.8179215,0.1027136,0.1149204,2768102
160200,0.0616372,0.7728467,0.1278436,0.1159339,2768102
160300,0.0353254,0.8824860,0.0682008,0.1208899,2768102
160400,0.0628054,0.7510901,0.1372472,0.1204592,2768102
160500,0.0644589,0.6700301,0.1706633,0.1483896,2768102
160600,0.0683686,0.6154988,0.1948216,0.1467304,2768102
160700,0.0595643,0.7912567,0.1192359,0.1203995,2768102
160800,0.0638234,0.7447663,0.1403875,0.1256583,2768102
160900,0.0550908,0.7686957,0.1255762,0.1145286,2768102
161000,0.0326467,0.8588097,0.0760642,0.1114084,2768102
161100,0.0424466,0.8255407,0.0952517,0.1039906,2768102
161200,0.0382727,0.8706943,0.0746859,0.1199455,2768102
161300,0.0571829,0.8296326,0.1024567,0.1259894,2768102
161400,0.0735932,0.6255702,0.1939279,0.1398388,2768102
161500,0.0466902,0.8973348,0.0690802,0.0931738,2768102
161600,0.0589077,0.7961261,0.1168942,0.1360286,2768102
161700,0.0780559,0.6882218,0.1715448,0.1524136,2768102
161800,0.0721341,0.7371792,0.1484088,0.1707011,2775890
161900,0.0592951,0.7902903,0.1194610,0.1252336,2775890
162000,0.0588266,0.7871854,0.1204218,0.1482633,2775890
162100,0.0541319,0.8019297,0.1117072,0.1151527,2775890
162200,0.0566890,0.7843963,0.1202549,0.1064133,2775890
162300,0.0578080,0.7640242,0.1290751,0.1275425,2775890
162400,0.0468753,0.8500205,0.0881170,0.0938666,2775890
162500,0.0784785,0.6005301,0.2068751,0.1561683,2775890
162600,0.0387179,0.8749496,0.0732509,0.0827445,2775890
162700,0.0381419,0.8002161,0.1027987,0.1085161,2775890
162800,0.0519259,0.7815543,0.1185338,0.1168171,2775890
162900,0.0477053,0.8577050,0.0855412,0.1058652,2775890
163000,0.0561089,0.7651168,0.1276186,0.1393126,2775890
163100,0.0689185,0.6717743,0.1726414,0.1397233,2775890
163200,0.0422715,0.8630420,0.0801461,0.1009256,2775890
163300,0.0592522,0.7144829,0.1497582,0.1431452,2775890
163400,0.0521850,0.8636540,0.0858494,0.1310996,2775890
163500,0.0618010,0.7801502,0.1250205,0.1112613,2775890
163600,0.0591972,0.7439111,0.1379539,0.1353793,2775890
163700,0.0408801,0.8163797,0.0979762,0.1354363,2775890
163800,0.0745039,0.6655172,0.1784955,0.1387124,2775890
163900,0.0629768,0.8208065,0.1094635,0.1005121,2775890
164000,0.0613633,0.7059740,0.1544284,0.1216176,2775074
164100,0.0536866,0.8273692,0.1012643,0.1150215,2775074
164200,0.0545529,0.7552776,0.1306207,0.1295414,2775074
164300,0.0747138,0.6729248,0.1756584,0.1479768,2775074
164400,0.0601875,0.7827920,0.1229957,0.1193020,2775074
164500,0.0352621,0.7860315,0.1067447,0.1404355,2775074
164600,0.0531079,0.7355390,0.1376491,0.1143287,2775074
164700,0.0677203,0.7174132,0.1536669,0.1239399,2775074
164800,0.0242554,0.8632491,0.0692536,0.0989686,2775074
164900,0.0536061,0.8125654,0.1071375,0.1139411,2775074
165000,0.0586851,0.6159827,0.1888180,0.1446974,2775074
165100,0.0588949,0.7645469,0.1295182,0.1316076,2775074
165200,0.0565793,0.7884709,0.1185592,0.1508895,2775074
